position,code,media,bucket,school
1,DJ9089299,9.97,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""NICOLAE BĂLCESCU"" CRAIOVA"
2,DJ284201,9.92,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""TRAIAN"" CRAIOVA"
3,DJ9530729,9.92,FAR_RURAL,"ȘCOALA GIMNAZIALĂ CĂLĂRAȘI"
4,DJ9451974,9.90,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""GHEORGHE ȚIȚEICA"" CRAIOVA"
5,DJ12485641,9.90,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""ALEXANDRU MACEDONSKI"" CRAIOVA"
6,DJ9445657,9.87,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""TRAIAN"" CRAIOVA"
7,DJ8952311,9.87,CRAIOVA,"COLEGIUL NAȚIONAL ""FRAȚII BUZEȘTI"" CRAIOVA"
8,DJ9871690,9.85,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""GHEORGHE ȚIȚEICA"" CRAIOVA"
9,DJ12534932,9.82,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""TERRAVEDA"" CRAIOVA"
10,DJ273151,9.82,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""TRAIAN"" CRAIOVA"
11,DJ9392395,9.82,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""MIRCEA ELIADE"" CRAIOVA"
12,DJ8936867,9.82,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""NICOLAE BĂLCESCU"" CRAIOVA"
13,DJ11013356,9.82,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""TERRAVEDA"" CRAIOVA"
14,DJ9450400,9.80,CRAIOVA,"COLEGIUL NAȚIONAL PEDAGOGIC ""ȘTEFAN VELOVAN"" CRAIOVA"
15,DJ10380135,9.80,CRAIOVA,"COLEGIUL NAȚIONAL ""CAROL I"" CRAIOVA"
16,DJ7897430,9.80,CRAIOVA,"COLEGIUL NAȚIONAL ""FRAȚII BUZEȘTI"" CRAIOVA"
17,DJ11030409,9.80,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""NICOLAE ROMANESCU"" CRAIOVA"
18,DJ9447824,9.80,CRAIOVA,"LICEUL TEORETIC ""TUDOR ARGHEZI"" CRAIOVA"
19,DJ9494543,9.80,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""ALEXANDRU MACEDONSKI"" CRAIOVA"
20,DJ9354301,9.80,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""TRAIAN"" CRAIOVA"
21,DJ12241412,9.80,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""MIRCEA ELIADE"" CRAIOVA"
22,DJ8898650,9.77,CRAIOVA,"COLEGIUL NAȚIONAL ""CAROL I"" CRAIOVA"
23,DJ8896642,9.77,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""TRAIAN"" CRAIOVA"
24,DJ9446447,9.77,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""TRAIAN"" CRAIOVA"
25,DJ12344792,9.77,CRAIOVA,"COLEGIUL NAȚIONAL PEDAGOGIC ""ȘTEFAN VELOVAN"" CRAIOVA"
26,DJ11013961,9.77,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""MIRCEA ELIADE"" CRAIOVA"
27,DJ8844592,9.77,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""TRAIAN"" CRAIOVA"
28,DJ9072801,9.77,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""MIRCEA ELIADE"" CRAIOVA"
29,DJ9473011,9.75,CRAIOVA,"COLEGIUL NAȚIONAL ""FRAȚII BUZEȘTI"" CRAIOVA"
30,DJ9091196,9.75,CRAIOVA,"COLEGIUL NAȚIONAL ""ELENA CUZA"" CRAIOVA"
31,DJ11096534,9.75,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""TRAIAN"" CRAIOVA"
32,DJ9446041,9.75,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""SF. GHEORGHE"" CRAIOVA"
33,DJ9474357,9.75,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""SF. GHEORGHE"" CRAIOVA"
34,DJ9351186,9.72,CRAIOVA,"ȘCOALA ROMÂNO-BRITANICĂ CRAIOVA"
35,DJ9011909,9.72,FAR_TOWN,"ȘCOALA GIMNAZIALĂ NR. 5 ""AV. P. IVANOVICI"" BĂILEȘTI"
36,DJ272701,9.72,CRAIOVA,"ȘCOALA ROMÂNO-BRITANICĂ CRAIOVA"
37,DJ8337749,9.72,CRAIOVA,"COLEGIUL NAȚIONAL PEDAGOGIC ""ȘTEFAN VELOVAN"" CRAIOVA"
38,DJ11095228,9.72,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""GHEORGHE ȚIȚEICA"" CRAIOVA"
39,DJ9438461,9.72,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""MIRCEA ELIADE"" CRAIOVA"
40,DJ12614888,9.70,CRAIOVA,"ȘCOALA ROMÂNO-BRITANICĂ CRAIOVA"
41,DJ12615349,9.70,CRAIOVA,"ȘCOALA ROMÂNO-BRITANICĂ CRAIOVA"
42,DJ8416936,9.70,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""ELENA FARAGO"" CRAIOVA"
43,DJ9098621,9.70,CRAIOVA,"COLEGIUL NAȚIONAL ""CAROL I"" CRAIOVA"
44,DJ9445841,9.70,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""TRAIAN"" CRAIOVA"
45,DJ9747135,9.70,FAR_TOWN,"ȘCOALA GIMNAZIALĂ FILIAȘI"
46,DJ9343052,9.67,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""MIHAI EMINESCU"" CRAIOVA"
47,DJ7896029,9.67,CRAIOVA,"COLEGIUL NAȚIONAL ""ELENA CUZA"" CRAIOVA"
48,DJ9090231,9.67,CRAIOVA,"COLEGIUL NAȚIONAL ""ELENA CUZA"" CRAIOVA"
49,DJ9438847,9.67,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""NICOLAE ROMANESCU"" CRAIOVA"
50,DJ9494406,9.67,CRAIOVA,"COLEGIUL NAȚIONAL PEDAGOGIC ""ȘTEFAN VELOVAN"" CRAIOVA"
51,DJ9441867,9.67,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""GHEORGHE ȚIȚEICA"" CRAIOVA"
52,DJ9436965,9.67,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""NICOLAE ROMANESCU"" CRAIOVA"
53,DJ9356981,9.67,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""NICOLAE ROMANESCU"" CRAIOVA"
54,DJ12089314,9.65,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""ALEXANDRU MACEDONSKI"" CRAIOVA"
55,DJ9437846,9.65,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""GHEORGHE ȚIȚEICA"" CRAIOVA"
56,DJ9440357,9.65,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""TRAIAN"" CRAIOVA"
57,DJ9444982,9.65,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""TRAIAN"" CRAIOVA"
58,DJ8899704,9.65,FAR_TOWN,"LICEUL TEORETIC AMĂRĂȘTII DE JOS"
59,DJ9209444,9.65,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""GHEORGHE ȚIȚEICA"" CRAIOVA"
60,DJ8629507,9.65,CRAIOVA,"COLEGIUL NAȚIONAL ""CAROL I"" CRAIOVA"
61,DJ8746341,9.65,CRAIOVA,"LICEUL TEORETIC ""TUDOR ARGHEZI"" CRAIOVA"
62,DJ9445579,9.65,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""TRAIAN"" CRAIOVA"
63,DJ9207693,9.65,CRAIOVA,"LICEUL TEORETIC ""HENRI COANDĂ"" CRAIOVA"
64,DJ12534525,9.62,CRAIOVA,"ȘCOALA ROMÂNO-BRITANICĂ CRAIOVA"
65,DJ8081845,9.62,FAR_TOWN,"LICEUL TEORETIC ""INDEPENDENȚA"" CALAFAT"
66,DJ9438694,9.62,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""NICOLAE ROMANESCU"" CRAIOVA"
67,DJ12080439,9.62,CRAIOVA,"COLEGIUL NAȚIONAL ""FRAȚII BUZEȘTI"" CRAIOVA"
68,DJ286851,9.62,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""TRAIAN"" CRAIOVA"
69,DJ8813155,9.62,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""MIRCEA ELIADE"" CRAIOVA"
70,DJ9315290,9.62,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""NICOLAE ROMANESCU"" CRAIOVA"
71,DJ9437951,9.62,CRAIOVA,"COLEGIUL NAȚIONAL PEDAGOGIC ""ȘTEFAN VELOVAN"" CRAIOVA"
72,DJ9209041,9.62,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""GHEORGHE ȚIȚEICA"" CRAIOVA"
73,DJ9439227,9.62,FAR_RURAL,"ȘCOALA PROFESIONALĂ VALEA STANCIULUI"
74,DJ9206257,9.62,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""MIRCEA ELIADE"" CRAIOVA"
75,DJ9424449,9.62,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""MIRCEA ELIADE"" CRAIOVA"
76,DJ9435739,9.62,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""NICOLAE ROMANESCU"" CRAIOVA"
77,DJ12618420,9.62,CRAIOVA,"ȘCOALA ROMÂNO-BRITANICĂ CRAIOVA"
78,DJ8629430,9.62,CRAIOVA,"COLEGIUL NAȚIONAL ""ELENA CUZA"" CRAIOVA"
79,DJ8929848,9.62,CRAIOVA,"LICEUL TEORETIC ""TUDOR ARGHEZI"" CRAIOVA"
80,DJ9014176,9.60,CRAIOVA,"COLEGIUL NAȚIONAL ""CAROL I"" CRAIOVA"
81,DJ9504533,9.60,CRAIOVA,"LICEUL TEORETIC ""HENRI COANDĂ"" CRAIOVA"
82,DJ10948461,9.60,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""TRAIAN"" CRAIOVA"
83,DJ8933302,9.60,CRAIOVA,"COLEGIUL NAȚIONAL ""FRAȚII BUZEȘTI"" CRAIOVA"
84,DJ12559620,9.60,CRAIOVA,"COLEGIUL NAȚIONAL ""FRAȚII BUZEȘTI"" CRAIOVA"
85,DJ8821941,9.60,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""MIRCEA ELIADE"" CRAIOVA"
86,DJ9439743,9.60,CRAIOVA,"LICEUL TEORETIC ""HENRI COANDĂ"" CRAIOVA"
87,DJ12375941,9.60,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""TRAIAN"" CRAIOVA"
88,DJ8320987,9.60,CRAIOVA,"COLEGIUL NAȚIONAL PEDAGOGIC ""ȘTEFAN VELOVAN"" CRAIOVA"
89,DJ11099516,9.60,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""TERRAVEDA"" CRAIOVA"
90,DJ12044900,9.60,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""MIRCEA ELIADE"" CRAIOVA"
91,DJ9260960,9.60,CRAIOVA,"ȘCOALA GIMNAZIALĂ PARTICULARĂ ""ETHOS"" CRAIOVA"
92,DJ11169204,9.60,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""MIRCEA ELIADE"" CRAIOVA"
93,DJ12172343,9.60,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""MIRCEA ELIADE"" CRAIOVA"
94,DJ9432446,9.57,CRAIOVA,"LICEUL TEORETIC ""HENRI COANDĂ"" CRAIOVA"
95,DJ12421460,9.57,CRAIOVA,"ȘCOALA ROMÂNO-BRITANICĂ CRAIOVA"
96,DJ9075784,9.57,CRAIOVA,"COLEGIUL NAȚIONAL ""FRAȚII BUZEȘTI"" CRAIOVA"
97,DJ9447926,9.57,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""NICOLAE ROMANESCU"" CRAIOVA"
98,DJ9564689,9.57,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""TRAIAN"" CRAIOVA"
99,DJ12282967,9.57,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""MIRCEA ELIADE"" CRAIOVA"
100,DJ288001,9.57,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""GHEORGHE ȚIȚEICA"" CRAIOVA"
101,DJ8696789,9.57,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""GHEORGHE ȚIȚEICA"" CRAIOVA"
102,DJ9340907,9.57,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""NICOLAE BĂLCESCU"" CRAIOVA"
103,DJ9474339,9.57,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""SF. GHEORGHE"" CRAIOVA"
104,DJ11119072,9.57,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""MIRCEA ELIADE"" CRAIOVA"
105,DJ9447875,9.57,CRAIOVA,"COLEGIUL NAȚIONAL PEDAGOGIC ""ȘTEFAN VELOVAN"" CRAIOVA"
106,DJ9473092,9.57,CRAIOVA,"LICEUL TEORETIC ""TUDOR ARGHEZI"" CRAIOVA"
107,DJ9439803,9.57,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""GHEORGHE ȚIȚEICA"" CRAIOVA"
108,DJ9437858,9.57,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""MIRCEA ELIADE"" CRAIOVA"
109,DJ9626095,9.57,CRAIOVA,"COLEGIUL NAȚIONAL PEDAGOGIC ""ȘTEFAN VELOVAN"" CRAIOVA"
110,DJ9072553,9.57,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""MIRCEA ELIADE"" CRAIOVA"
111,DJ9404349,9.57,CRAIOVA,"COLEGIUL NAȚIONAL ""CAROL I"" CRAIOVA"
112,DJ8891835,9.57,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""NICOLAE BĂLCESCU"" CRAIOVA"
113,DJ9446668,9.55,CRAIOVA,"ȘCOALA GIMNAZIALĂ PARTICULARĂ ""ETHOS"" CRAIOVA"
114,DJ9477722,9.55,CRAIOVA,"COLEGIUL NAȚIONAL ""CAROL I"" CRAIOVA"
115,DJ10642492,9.55,CRAIOVA,"COLEGIUL NAȚIONAL ""FRAȚII BUZEȘTI"" CRAIOVA"
116,DJ9492783,9.55,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""GHEORGHE ȚIȚEICA"" CRAIOVA"
117,DJ8937361,9.55,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""NICOLAE BĂLCESCU"" CRAIOVA"
118,DJ9441201,9.55,CRAIOVA,"COLEGIUL NAȚIONAL ""FRAȚII BUZEȘTI"" CRAIOVA"
119,DJ9455880,9.55,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""MIRCEA ELIADE"" CRAIOVA"
120,DJ12616808,9.55,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""TRAIAN"" CRAIOVA"
121,DJ8040510,9.55,FAR_TOWN,"LICEUL TEORETIC ""INDEPENDENȚA"" CALAFAT"
122,DJ8324494,9.55,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""ALEXANDRU MACEDONSKI"" CRAIOVA"
123,DJ12346809,9.55,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""ALEXANDRU MACEDONSKI"" CRAIOVA"
124,DJ8440592,9.55,CRAIOVA,"COLEGIUL NAȚIONAL PEDAGOGIC ""ȘTEFAN VELOVAN"" CRAIOVA"
125,DJ8929469,9.55,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""NICOLAE BĂLCESCU"" CRAIOVA"
126,DJ9351263,9.55,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""MIRCEA ELIADE"" CRAIOVA"
127,DJ9451226,9.52,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""MIRCEA ELIADE"" CRAIOVA"
128,DJ9095130,9.52,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""TRAIAN"" CRAIOVA"
129,DJ9446594,9.52,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""SF. GHEORGHE"" CRAIOVA"
130,DJ9475036,9.52,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""MIRCEA ELIADE"" CRAIOVA"
131,DJ9443195,9.52,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""NICOLAE BĂLCESCU"" CRAIOVA"
132,DJ12074952,9.52,NEAR_CRAIOVA,"ȘCOALA GIMNAZIALĂ PIELEȘTI"
133,DJ8629136,9.52,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""SF. DUMITRU"" CRAIOVA"
134,DJ9984970,9.52,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""NICOLAE BĂLCESCU"" CRAIOVA"
135,DJ9450633,9.52,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""TRAIAN"" CRAIOVA"
136,DJ9186663,9.52,FAR_TOWN,"LICEUL TEORETIC ""CONSTANTIN BRÂNCOVEANU"" DĂBULENI"
137,DJ12116477,9.52,CRAIOVA,"COLEGIUL NAȚIONAL ""FRAȚII BUZEȘTI"" CRAIOVA"
138,DJ9447556,9.52,CRAIOVA,"COLEGIUL NAȚIONAL ""FRAȚII BUZEȘTI"" CRAIOVA"
139,DJ9458747,9.52,CRAIOVA,"COLEGIUL NAȚIONAL ""FRAȚII BUZEȘTI"" CRAIOVA"
140,DJ8785017,9.52,CRAIOVA,"COLEGIUL NAȚIONAL ""FRAȚII BUZEȘTI"" CRAIOVA"
141,DJ12615684,9.52,CRAIOVA,"COLEGIUL NAȚIONAL ""FRAȚII BUZEȘTI"" CRAIOVA"
142,DJ9504612,9.52,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""MIRCEA ELIADE"" CRAIOVA"
143,DJ9196697,9.52,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""ALEXANDRU MACEDONSKI"" CRAIOVA"
144,DJ9440137,9.52,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""MIRCEA ELIADE"" CRAIOVA"
145,DJ9472998,9.50,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""GHEORGHE ȚIȚEICA"" CRAIOVA"
146,DJ338451,9.50,CRAIOVA,"COLEGIUL NAȚIONAL ""CAROL I"" CRAIOVA"
147,DJ9348993,9.50,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""MIRCEA ELIADE"" CRAIOVA"
148,DJ12559302,9.50,CRAIOVA,"COLEGIUL NAȚIONAL ""CAROL I"" CRAIOVA"
149,DJ9470512,9.50,FAR_RURAL,"ȘCOALA GIMNAZIALĂ DAMIAN-SADOVA"
150,DJ8760157,9.50,CRAIOVA,"LICEUL TEORETIC ""TUDOR ARGHEZI"" CRAIOVA"
151,DJ237651,9.50,CRAIOVA,"ȘCOALA ROMÂNO-BRITANICĂ CRAIOVA"
152,DJ9181121,9.50,FAR_RURAL,"ȘCOALA GIMNAZIALĂ SĂRATA"
153,DJ9207380,9.50,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""MIHAI EMINESCU"" CRAIOVA"
154,DJ9425913,9.50,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""GHEORGHE ȚIȚEICA"" CRAIOVA"
155,DJ9442489,9.50,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""MIRCEA ELIADE"" CRAIOVA"
156,DJ9492438,9.50,CRAIOVA,"COLEGIUL NAȚIONAL ""ELENA CUZA"" CRAIOVA"
157,DJ9768884,9.50,FAR_TOWN,"ȘCOALA GIMNAZIALĂ FILIAȘI"
158,DJ9096116,9.50,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""TRAIAN"" CRAIOVA"
159,DJ9447432,9.50,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""TRAIAN"" CRAIOVA"
160,DJ9438029,9.50,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""NICOLAE ROMANESCU"" CRAIOVA"
161,DJ9209429,9.50,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""GHEORGHE ȚIȚEICA"" CRAIOVA"
162,DJ9260782,9.50,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""MIRCEA ELIADE"" CRAIOVA"
163,DJ9442818,9.50,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""NICOLAE ROMANESCU"" CRAIOVA"
164,DJ8041850,9.50,FAR_TOWN,"ȘCOALA GIMNAZIALĂ ""GHEORGHE BRĂESCU"" CALAFAT"
165,DJ10948893,9.50,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""TRAIAN"" CRAIOVA"
166,DJ12087794,9.50,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""MIRCEA ELIADE"" CRAIOVA"
167,DJ12619747,9.47,CRAIOVA,"ȘCOALA ROMÂNO-BRITANICĂ CRAIOVA"
168,DJ9429001,9.47,FAR_RURAL,"ȘCOALA GIMNAZIALĂ ""PETRACHE POENARU"" BRĂDEȘTI"
169,DJ9446828,9.47,CRAIOVA,"ȘCOALA ROMÂNO-BRITANICĂ CRAIOVA"
170,DJ8250149,9.47,CRAIOVA,"COLEGIUL NAȚIONAL ""FRAȚII BUZEȘTI"" CRAIOVA"
171,DJ9199606,9.47,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""MIHAI VITEAZUL"" CRAIOVA"
172,DJ11095455,9.47,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""TRAIAN"" CRAIOVA"
173,DJ9478191,9.47,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""SF. DUMITRU"" CRAIOVA"
174,DJ12447895,9.47,CRAIOVA,"COLEGIUL NAȚIONAL ""ELENA CUZA"" CRAIOVA"
175,DJ12618306,9.47,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""TRAIAN"" CRAIOVA"
176,DJ9437898,9.47,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""NICOLAE ROMANESCU"" CRAIOVA"
177,DJ9445650,9.47,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""TRAIAN"" CRAIOVA"
178,DJ9447811,9.47,FAR_RURAL,"ȘCOALA GIMNAZIALĂ ""MARIN SORESCU"" BULZEȘTI"
179,DJ8782643,9.47,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""TERRAVEDA"" CRAIOVA"
180,DJ8892758,9.47,FAR_RURAL,"ȘCOALA GIMNAZIALĂ DOBROTEȘTI"
181,DJ11097032,9.47,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""MIRCEA ELIADE"" CRAIOVA"
182,DJ269051,9.47,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""GHEORGHE ȚIȚEICA"" CRAIOVA"
183,DJ13201998,9.47,CRAIOVA,"ȘCOALA ROMÂNO-BRITANICĂ CRAIOVA"
184,DJ9727592,9.47,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""SF. GHEORGHE"" CRAIOVA"
185,DJ9260924,9.47,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""SF. DUMITRU"" CRAIOVA"
186,DJ8629187,9.47,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""MIRCEA ELIADE"" CRAIOVA"
187,DJ9447009,9.47,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""TERRAVEDA"" CRAIOVA"
188,DJ9472824,9.47,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""SF. GHEORGHE"" CRAIOVA"
189,DJ9091760,9.47,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""MIRCEA ELIADE"" CRAIOVA"
190,DJ235101,9.47,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""NICOLAE BĂLCESCU"" CRAIOVA"
191,DJ9038278,9.45,NEAR_CRAIOVA,"ȘCOALA GIMNAZIALĂ ȚUGLUI"
192,DJ9191017,9.45,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""MIHAI VITEAZUL"" CRAIOVA"
193,DJ8957636,9.45,FAR_TOWN,"ȘCOALA GIMNAZIALĂ NR. 5 ""AV. P. IVANOVICI"" BĂILEȘTI"
194,DJ8935528,9.45,CRAIOVA,"COLEGIUL NAȚIONAL ""FRAȚII BUZEȘTI"" CRAIOVA"
195,DJ9451262,9.45,CRAIOVA,"COLEGIUL NAȚIONAL ""FRAȚII BUZEȘTI"" CRAIOVA"
196,DJ8940033,9.45,CRAIOVA,"LICEUL TEORETIC ""TUDOR ARGHEZI"" CRAIOVA"
197,DJ9750505,9.45,CRAIOVA,"COLEGIUL NAȚIONAL ""FRAȚII BUZEȘTI"" CRAIOVA"
198,DJ12616182,9.45,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""MIRCEA ELIADE"" CRAIOVA"
199,DJ12614168,9.45,CRAIOVA,"COLEGIUL NAȚIONAL ""FRAȚII BUZEȘTI"" CRAIOVA"
200,DJ8866404,9.45,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""ALEXANDRU MACEDONSKI"" CRAIOVA"
201,DJ8895118,9.45,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""TRAIAN"" CRAIOVA"
202,DJ9455883,9.45,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""MIRCEA ELIADE"" CRAIOVA"
203,DJ12559230,9.45,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""MIRCEA ELIADE"" CRAIOVA"
204,DJ9015009,9.45,CRAIOVA,"COLEGIUL NAȚIONAL ""FRAȚII BUZEȘTI"" CRAIOVA"
205,DJ9442580,9.45,CRAIOVA,"COLEGIUL NAȚIONAL ""FRAȚII BUZEȘTI"" CRAIOVA"
206,DJ7896447,9.45,CRAIOVA,"COLEGIUL NAȚIONAL ""FRAȚII BUZEȘTI"" CRAIOVA"
207,DJ9001833,9.45,FAR_TOWN,"ȘCOALA GIMNAZIALĂ NR. 3 BĂILEȘTI"
208,DJ9437112,9.45,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""NICOLAE ROMANESCU"" CRAIOVA"
209,DJ10967445,9.45,FAR_TOWN,"ȘCOALA GIMNAZIALĂ ""GHEORGHE BRĂESCU"" CALAFAT"
210,DJ9344401,9.45,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""MIHAI EMINESCU"" CRAIOVA"
211,DJ9437988,9.45,CRAIOVA,"COLEGIUL NAȚIONAL PEDAGOGIC ""ȘTEFAN VELOVAN"" CRAIOVA"
212,DJ8595340,9.42,CRAIOVA,"COLEGIUL NAȚIONAL PEDAGOGIC ""ȘTEFAN VELOVAN"" CRAIOVA"
213,DJ9725886,9.42,CRAIOVA,"ȘCOALA GIMNAZIALĂ ""NICOLAE BĂLCESCU"" CRAIOVA"
